time|TEMP|VPV1|IPV1|ETODAY|IAC|VAC|FAC|PAC|ETOTAL|HTOTAL|MODE|unknown76|unknown77|ERR_GV|ERR_GF|ERR_TEMP|ERR_PV1|ERR_GFC1|ERR_MODE|unknown7f
1395757557|31.9|298.2|1.6|12.97|2.1|232|49.99|479|3284.8|4094|1|0|0|0|0|0|0|0|0|0
1395757617|31.7|296.6|1.7|12.98|2.2|231.8|50|514|3284.8|4094|1|0|0|0|0|0|0|0|0|0
1395757677|31.7|300.1|1.9|12.99|2.4|231.5|50|564|3284.9|4094|1|0|0|0|0|0|0|0|0|0
1395757737|31.5|300.5|2.4|13|3.1|231.8|50|713|3284.9|4094|1|0|0|0|0|0|0|0|0|0
1395757797|31.5|294.3|4.5|13.01|5.5|232.5|49.97|1285|3284.9|4094|1|0|0|0|0|0|0|0|0|0
1395757857|31.7|292.1|2.8|13.03|3.4|232.1|49.97|792|3284.9|4094|1|0|0|0|0|0|0|0|0|0
1395757917|31.7|280.7|2.3|13.04|2.7|231.7|50|634|3284.9|4094|1|0|0|0|0|0|0|0|0|0
1395757977|31.7|288.2|2.1|13.05|2.6|231.9|49.98|604|3284.9|4094|1|0|0|0|0|0|0|0|0|0
1395758037|31.9|290.2|2.8|13.07|3.4|232|49.99|799|3284.9|4094|1|0|0|0|0|0|0|0|0|0
1395758097|31.5|290.3|2.6|13.08|3.2|232.4|49.98|733|3284.9|4094|1|0|0|0|0|0|0|0|0|0
1395758157|31.5|290.6|1.8|13.09|2.2|231.5|49.99|510|3285|4094|1|0|0|0|0|0|0|0|0|0
1395758217|31.5|294.6|1.6|13.1|2|232|49.99|468|3285|4094|1|0|0|0|0|0|0|0|0|0
1395758277|31.3|288.2|1.6|13.1|2|231.8|49.97|452|3285|4094|1|0|0|0|0|0|0|0|0|0
1395758337|31.2|286.6|1.6|13.11|2|231.8|50|452|3285|4094|1|0|0|0|0|0|0|0|0|0
1395758397|31.2|294.2|1.6|13.12|2|231.3|49.99|469|3285|4094|1|0|0|0|0|0|0|0|0|0
1395758457|31.2|296.2|1.7|13.13|2.2|231|49.98|494|3285|4094|1|0|0|0|0|0|0|0|0|0
1395758517|31|301|2.4|13.14|3.1|231.7|49.96|709|3285|4094|1|0|0|0|0|0|0|0|0|0
1395758577|31.2|286.8|5.5|13.16|6.6|232|49.96|1524|3285|4094|1|0|0|0|0|0|0|0|0|0
1395758637|31.3|282.9|5.7|13.18|6.7|231.3|49.97|1553|3285|4094|1|0|0|0|0|0|0|0|0|0
1395758697|31.3|282.9|5.7|13.21|6.7|232|49.98|1564|3285.1|4094|1|0|0|0|0|0|0|0|0|0
1395758757|31.9|282.8|5.7|13.23|6.7|232.3|49.96|1550|3285.1|4094|1|0|0|0|0|0|0|0|0|0
1395758817|31.7|276.9|3.1|13.26|3.7|232|49.97|852|3285.1|4094|1|0|0|0|0|0|0|0|0|0
1395758877|31.9|283.4|5.3|13.27|6.3|232.5|49.97|1470|3285.1|4094|1|0|0|0|0|0|0|0|0|0
1395758937|31.9|277.6|5|13.3|5.8|233.3|49.99|1354|3285.2|4094|1|0|0|0|0|0|0|0|0|0
1395758997|32.1|277.4|4.5|13.32|5.2|232.8|50|1219|3285.2|4094|1|0|0|0|0|0|0|0|0|0
1395759057|32.1|275.6|4.7|13.34|5.4|232.6|49.99|1257|3285.2|4094|1|0|0|0|0|0|0|0|0|0
1395759117|32.1|279.4|5.1|13.36|6|232.8|50.01|1388|3285.2|4094|1|0|0|0|0|0|0|0|0|0
1395759177|32.2|283.4|5.1|13.39|5.9|233.4|49.99|1390|3285.2|4094|1|0|0|0|0|0|0|0|0|0
1395759237|32.2|283.7|5.1|13.41|6|233.5|49.99|1405|3285.3|4094|1|0|0|0|0|0|0|0|0|0
1395759297|32.6|289.2|4.9|13.43|5.9|233.3|49.98|1377|3285.3|4094|1|0|0|0|0|0|0|0|0|0
1395759357|32.4|289.5|4.8|13.46|5.8|232.7|49.98|1356|3285.3|4094|1|0|0|0|0|0|0|0|0|0
1395759417|32.4|295.2|4.5|13.48|5.5|232.8|49.98|1291|3285.3|4094|1|0|0|0|0|0|0|0|0|0
1395759477|32.6|283.6|2|13.49|2.5|231.9|49.98|573|3285.4|4094|1|0|0|0|0|0|0|0|0|0
1395759537|32.4|281.7|4.9|13.51|5.7|232.8|50|1331|3285.4|4094|1|0|0|0|0|0|0|0|0|0
1395759597|32.4|269.7|5.3|13.53|5.9|233.5|49.99|1375|3285.4|4094|1|0|0|0|0|0|0|0|0|0
1395759657|32.4|271.4|5.2|13.55|5.9|233.5|49.99|1368|3285.4|4094|1|0|0|0|0|0|0|0|0|0
1395759717|32.6|273.8|5.2|13.57|5.9|233.4|50|1384|3285.4|4095|1|0|0|0|0|0|0|0|0|0
1395759777|32.6|273.8|5.2|13.6|5.9|233.5|49.99|1380|3285.5|4095|1|0|0|0|0|0|0|0|0|0
1395759837|32.6|274.1|5.2|13.62|5.9|233.4|50|1378|3285.5|4095|1|0|0|0|0|0|0|0|0|0
1395759897|32.7|277.9|5.1|13.64|5.9|233.3|50|1373|3285.5|4095|1|0|0|0|0|0|0|0|0|0
1395759957|32.9|276.3|5.1|13.67|5.8|232.5|50|1353|3285.5|4095|1|0|0|0|0|0|0|0|0|0
1395760017|32.9|279.7|4.8|13.69|5.6|233.3|50|1309|3285.6|4095|1|0|0|0|0|0|0|0|0|0
1395760077|32.9|280.2|4.7|13.71|5.4|232.9|49.99|1263|3285.6|4095|1|0|0|0|0|0|0|0|0|0
1395760137|32.9|280.3|4.4|13.73|5.2|233|50|1207|3285.6|4095|1|0|0|0|0|0|0|0|0|0
1395760197|32.7|280.2|4.3|13.75|5|232.8|50|1174|3285.6|4095|1|0|0|0|0|0|0|0|0|0
1395760257|32.9|281.6|4.1|13.77|4.8|233|50.01|1121|3285.6|4095|1|0|0|0|0|0|0|0|0|0
1395760317|32.7|285.7|2|13.78|2.4|232|50.01|556|3285.6|4095|1|0|0|0|0|0|0|0|0|0
1395760377|32.7|283.8|1.9|13.79|2.3|232|50.02|524|3285.7|4095|1|0|0|0|0|0|0|0|0|0
1395760437|32.6|284.3|1.9|13.8|2.3|232|50|521|3285.7|4095|1|0|0|0|0|0|0|0|0|0
1395760497|32.4|289.7|1.8|13.81|2.3|232.1|49.99|528|3285.7|4095|1|0|0|0|0|0|0|0|0|0
1395760557|32.2|289.9|2.6|13.82|3.2|232.5|49.99|730|3285.7|4095|1|0|0|0|0|0|0|0|0|0
1395760617|32.2|288.3|3.2|13.84|3.8|232.5|49.98|893|3285.7|4095|1|0|0|0|0|0|0|0|0|0
1395760677|32.1|284.3|3.3|13.85|3.9|232.5|49.99|908|3285.7|4095|1|0|0|0|0|0|0|0|0|0
1395760737|32.1|269.7|3.4|13.87|3.9|232.8|50|903|3285.7|4095|1|0|0|0|0|0|0|0|0|0
1395760797|32.1|275.7|3.3|13.88|3.8|233|49.99|893|3285.7|4095|1|0|0|0|0|0|0|0|0|0
1395760857|32.1|270.4|3.3|13.9|3.8|232.8|49.99|876|3285.8|4095|1|0|0|0|0|0|0|0|0|0
1395760917|32.1|271.6|3.2|13.91|3.6|232.7|49.99|846|3285.8|4095|1|0|0|0|0|0|0|0|0|0
1395760977|32.1|280.3|3|13.92|3.6|232.8|50|832|3285.8|4095|1|0|0|0|0|0|0|0|0|0
1395761037|31.9|280.3|3|13.94|3.5|233|50.01|816|3285.8|4095|1|0|0|0|0|0|0|0|0|0
1395761097|31.9|295.5|2.8|13.95|3.4|233.3|50|805|3285.8|4095|1|0|0|0|0|0|0|0|0|0
1395761157|31.9|288.2|2.7|13.96|3.3|233|50.01|769|3285.8|4095|1|0|0|0|0|0|0|0|0|0
1395761217|31.9|287.5|2.6|13.98|3.1|232.3|49.99|728|3285.8|4095|1|0|0|0|0|0|0|0|0|0
1395761277|31.9|286.2|2.4|13.99|2.9|231.9|49.98|681|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761337|31.7|290.2|2.1|14|2.7|231.6|49.99|614|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761397|31.5|291.6|2.1|14.01|2.5|232.3|50.01|591|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761457|31.5|287.5|1.9|14.02|2.3|232.6|49.99|525|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761517|31.5|287.5|1|14.03|1.3|232.5|49.99|300|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761577|31.3|279.6|1|14.03|1.3|232.7|49.98|288|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761637|31.2|277.6|1|14.04|1.3|232.8|49.97|283|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761697|31|281.6|1|14.04|1.3|232.8|49.99|291|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761757|31|290.3|1.2|14.05|1.6|232.6|49.97|354|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761817|30.6|287.5|1.1|14.05|1.4|232.5|49.98|326|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761877|30.8|286.3|1.6|14.06|2|232.5|49.98|468|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761937|30.4|295.5|1.4|14.07|1.8|232.5|49.99|416|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395761997|30.6|298.2|1.5|14.07|2|232.5|49.99|467|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395762057|30.6|292.3|1.7|14.08|2.1|232.4|49.98|492|3285.9|4095|1|0|0|0|0|0|0|0|0|0
1395762117|30.2|304.1|2|14.09|2.5|233|49.99|593|3286|4095|1|0|0|0|0|0|0|0|0|0
1395762177|30.2|306.1|2|14.1|2.6|233|50.01|612|3286|4095|1|0|0|0|0|0|0|0|0|0
1395762237|30.4|302.1|2.1|14.11|2.7|232.5|49.98|625|3286|4095|1|0|0|0|0|0|0|0|0|0
1395762297|30.4|300.1|2.1|14.12|2.7|233|50|619|3286|4095|1|0|0|0|0|0|0|0|0|0
1395762357|30.2|296.2|2.2|14.13|2.8|232.8|49.98|645|3286|4095|1|0|0|0|0|0|0|0|0|0
1395762417|30.4|303.5|2.3|14.14|2.9|233.3|49.98|676|3286|4095|1|0|0|0|0|0|0|0|0|0
1395762477|30.2|304.1|2.3|14.15|3|233.5|49.99|698|3286|4095|1|0|0|0|0|0|0|0|0|0
1395762537|30.2|297.6|2.5|14.17|3.1|233.2|49.99|722|3286|4095|1|0|0|0|0|0|0|0|0|0
1395762597|30.4|299.5|2.5|14.18|3.2|233.4|49.99|750|3286|4095|1|0|0|0|0|0|0|0|0|0
1395762657|30.2|296.2|2.6|14.19|3.3|233.5|49.99|760|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395762717|30.2|294.2|2.6|14.2|3.2|233.3|49.98|740|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395762777|30.4|297.5|2.4|14.21|3.1|233.8|49.99|714|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395762837|30.4|294.2|2.3|14.23|2.9|233.9|50|672|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395762897|30|297.5|1.6|14.24|2.1|233.5|49.98|490|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395762957|30|286.2|1.4|14.24|1.8|233|49.99|408|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395763017|30|286.2|1.4|14.25|1.8|233.5|50.01|407|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395763077|30|291.6|1.4|14.26|1.8|233.8|50|418|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395763137|30|294.2|1.4|14.26|1.8|233|49.99|424|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395763197|29.8|294.2|1.5|14.27|1.9|233.7|50.02|437|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395763257|29.8|296.3|1.8|14.28|2.2|234|50.03|521|3286.1|4095|1|0|0|0|0|0|0|0|0|0
1395763317|29.8|302.1|2|14.29|2.6|233.7|50.04|605|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763377|29.8|296.2|2|14.3|2.5|234|50.04|585|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763437|29.8|290.3|1.4|14.31|1.8|233.7|50.01|407|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763497|29.7|296.2|1.3|14.32|1.7|234|50.02|390|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763557|29.7|290.7|1.3|14.32|1.6|233|50.01|374|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763617|29.5|281.2|1.3|14.33|1.6|233.3|50|363|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763677|29.5|282.8|1.3|14.33|1.6|233.3|50|361|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763737|29.5|279.3|1.3|14.34|1.6|233|50.02|364|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763797|29.4|288.7|1.3|14.35|1.6|233.6|50.01|371|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763857|29.4|287.1|1.3|14.35|1.6|232.9|50.01|370|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763917|29.2|277.1|1.3|14.36|1.6|233|50|361|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395763977|29.2|282.7|1.2|14.36|1.6|232.8|50|356|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395764037|29.2|292.7|1.2|14.37|1.5|232.5|50|352|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395764097|29.2|296.7|1.1|14.38|1.5|232.5|50|340|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395764157|29.2|289|1.2|14.38|1.5|232.8|50|352|3286.2|4096|1|0|0|0|0|0|0|0|0|0
1395764217|29.2|292.7|1.4|14.39|1.8|232.4|49.99|413|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764277|29|300.6|1.4|14.39|1.9|233|49.99|434|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764337|29.2|296.7|1.4|14.4|1.8|231.3|50|423|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764397|29|285.1|1.4|14.41|1.8|231.4|50|407|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764457|29|290.7|1.4|14.42|1.8|231.3|49.98|401|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764518|29|297.1|1.3|14.42|1.7|231.3|49.99|395|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764577|28.9|296.7|1.3|14.43|1.7|231.8|49.97|384|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764637|28.9|289|1.3|14.43|1.6|230.9|49.98|371|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764697|28.9|296.7|1.2|14.44|1.6|231.4|49.98|363|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764757|29|296.7|1.1|14.45|1.5|231.4|49.98|349|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764817|28.9|288.7|1.1|14.45|1.5|231.8|49.96|329|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764877|28.9|292.7|1.1|14.46|1.4|231.8|49.98|316|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764937|28.9|294.7|1|14.46|1.4|230.9|49.97|304|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395764997|28.7|291.1|1|14.47|1.3|230.7|49.98|294|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395765057|28.7|283.2|1|14.47|1.3|231|49.98|282|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395765117|28.9|292.7|0.9|14.48|1.3|230.4|49.99|276|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395765177|28.7|294.7|0.9|14.48|1.2|230.2|50|268|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395765237|28.7|291.1|0.9|14.49|1.2|230.5|49.97|260|3286.3|4096|1|0|0|0|0|0|0|0|0|0
1395765297|28.7|291.1|0.8|14.49|1.2|231.6|49.97|253|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765357|28.5|285.1|0.8|14.49|1.1|231.5|49.99|246|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765417|28.5|273.2|0.8|14.5|1.1|231|49.98|234|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765477|28.5|278.8|0.8|14.5|1.1|231|49.96|230|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765537|28.5|281.1|0.8|14.51|1.1|231.1|49.96|225|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765597|28.5|288.7|0.7|14.51|1|230.3|49.97|219|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765657|28.3|281.2|0.7|14.51|1|230.3|49.97|210|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765717|28.3|282.8|0.7|14.52|1|230.5|49.96|202|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765777|28.3|286.7|0.6|14.52|1|230.3|49.96|196|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765837|28.1|280.8|0.6|14.52|0.9|232.8|49.97|187|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765897|28.1|281.2|0.6|14.53|0.9|227.8|49.97|181|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395765957|28.1|278.8|0.6|14.53|0.9|230.2|49.97|173|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766017|28.1|276.8|0.6|14.53|0.9|229.8|49.98|168|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766077|28.1|284.7|0.5|14.54|0.9|230.3|49.97|166|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766137|28.1|278.8|0.5|14.54|0.8|230|50|161|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766197|28|269.2|0.5|14.54|0.8|229.2|49.99|155|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766257|28|273.2|0.5|14.54|0.8|229.8|49.99|153|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766317|28|274.7|0.5|14.55|0.8|230.1|49.98|149|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766377|27.8|277.2|0.5|14.55|0.8|230.2|49.97|146|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766437|28|277.4|0.5|14.55|0.8|230|49.98|141|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766497|27.8|269.3|0.4|14.55|0.8|230.3|49.98|133|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766557|27.8|264.9|0.4|14.55|0.8|230.4|49.99|126|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766617|27.8|270.8|0.4|14.56|0.8|231|50|123|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766677|27.6|257.4|0.4|14.56|0.7|231.7|50.02|117|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766737|27.8|255.4|0.4|14.56|0.7|231|50.02|112|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766797|27.8|249.8|0.4|14.56|0.7|232.1|50.04|108|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766857|27.6|257.4|0.4|14.56|0.7|232.2|50.07|109|3286.4|4096|1|0|0|0|0|0|0|0|0|0
1395766917|27.6|264.9|0.4|14.57|0.7|232.3|50.07|109|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395766977|27.4|264.9|0.3|14.57|0.7|232.1|50.07|106|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767037|27.4|257.5|0.3|14.57|0.7|232.2|50.07|104|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767097|27.4|271.2|0.3|14.57|0.7|232.2|50.07|102|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767157|27.4|276.6|0.3|14.57|0.7|231.5|50.06|100|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767217|27.4|270.3|0.3|14.58|0.6|232.2|50.06|95|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767277|27.2|271.6|0.3|14.58|0.6|231.8|50.05|94|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767337|27.4|263|0.3|14.58|0.6|231.5|50.05|93|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767397|27.4|269.4|0.2|14.58|0.6|232.2|50.03|86|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767457|27.2|270.7|0.2|14.58|0.6|232|50.03|89|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767517|27.4|266.5|0.2|14.58|0.6|231|50.03|84|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767577|27.2|273.3|0.2|14.58|0.6|230.9|50.02|85|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767637|27.2|267.7|0.2|14.59|0.6|228.8|49.99|73|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767697|27.2|266.7|0.2|14.59|0.6|229|50.01|78|3286.4|4097|1|0|0|0|0|0|0|0|0|0
1395767757|27|257.4|0.2|14.59|0.5|228.7|50|76|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395767818|27.2|249.5|0.2|14.59|0.5|227.8|50|73|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395767877|27|243.8|0.2|14.59|0.5|228.8|49.98|69|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395767937|27|238.8|0.2|14.59|0.5|228.4|49.96|58|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395767997|27|236.9|0.2|14.59|0.5|227|49.96|57|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768057|27|220.3|0.2|14.59|0.5|232.1|49.96|51|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768117|27|213.4|0.2|14.59|0.5|232.8|49.96|45|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768177|26.8|189.2|0.2|14.59|0.5|232.5|49.94|41|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768237|26.8|321.5|0|14.59|0|231.4|49.95|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395768297|27|281.2|0.1|14.6|0.5|232.5|49.95|60|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768357|26.8|261.2|0.1|14.6|0.5|232.5|49.96|50|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768417|26.8|236.9|0.1|14.6|0.5|232|49.95|47|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768477|26.8|222.4|0.1|14.6|0.5|232|49.95|41|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768537|26.6|199.2|0.1|14.6|0.5|232.5|49.97|37|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768597|26.8|186.3|0.1|14.6|0.5|232.3|49.98|33|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768657|26.8|317.3|0|14.6|0|232|49.97|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395768717|26.6|272.4|0|14.6|0.5|230|49.97|39|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768777|26.8|248.1|0.1|14.6|0.5|230.3|49.97|36|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768837|26.6|237.7|0|14.6|0.5|230.3|49.97|33|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768897|26.4|196.4|0.1|14.6|0.4|229.8|49.97|26|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395768957|26.4|258.8|0|14.6|0.5|229.8|49.97|31|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395769017|26.2|311.4|0|14.6|0.2|228.8|49.97|12|3286.5|4097|1|0|0|0|0|0|0|0|0|0
1395769077|26.2|311.4|0|14.6|0|229.3|49.97|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769137|26.2|310.5|0|14.6|0|228.9|49.96|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769197|26.4|280.8|0|14.6|0|229|49.96|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769257|26|308.5|0|14.6|0|229.3|49.97|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769317|26.2|306.8|0|14.6|0|229.8|49.98|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769377|25.8|306.3|0|14.6|0|229.5|49.97|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769437|25.8|305|0|14.6|0|229.2|49.97|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769497|26|303.2|0|14.6|0|229.5|49.97|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769557|25.8|302.1|0|14.6|0|229.5|49.98|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769617|25.8|300.2|0|14.6|0|229.4|49.97|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769677|25.5|299.2|0|14.6|0|229.3|49.99|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769737|25.5|297.7|0|14.6|0|228.8|49.98|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769797|25.8|295.4|0|14.6|0|229.4|49.96|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769857|25.5|294.1|0|14.6|0|228.9|49.95|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769917|25.3|292|0|14.6|0|228.8|49.96|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395769977|25.3|289.8|0|14.6|0|228.8|49.96|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770037|25.3|287.3|0|14.6|0|229.5|49.96|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770097|25.8|283.6|0|14.6|0|228.8|49.95|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770157|25.1|281.5|0|14.6|0|229|49.96|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770217|25.1|277.6|0|14.6|0|229.3|49.98|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770277|25.3|209.7|0|14.6|0|229|50.01|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770337|25.1|267.4|0|14.6|0|228.6|50|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770397|25.3|254.2|0|14.6|0|228.3|50|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770457|24.9|250.9|0|14.6|0|228.5|50.02|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770517|24.9|228.6|0|14.6|0|228.6|50.02|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
1395770577|25.1|175.8|0|14.6|0|229|50.02|0|3286.5|4097|0|0|0|0|0|0|0|0|0|0
